SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,song_hotttnesss,artist_familiarity,artist_hotttnesss,release,analysis_sample_rate,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,track_id
7547,"b'SOPDZXV12A58A77173'",280275,"b'Roadmaps and Revelations'","b'ARGGD1E1187B98FA9D'",,"b''",,"b'Parachute Band'",0.0,285.36118,9,0.528,87.967,4,0.781,"b'Thine Is The Kingdom'",0,0.4574471670851005,0.634196180325967,0.44194516051412097,b'Roadmaps and Revelations',22050,0.67,0.0,9,-4.747,1,272.672,b'TRAZTSO128F425E2BB'
7548,"b'SOSXSPA12A58A7C152'",249439,"b'Right Back at Ya (1971-1983)'","b'ARI648V1187B9B5379'",,"b''",,"b'Michael Stanley Band'",0.0,216.34567,0,0.663,151.716,4,0.509,"b"He Can't Love you"",1980,0.5033812362063191,0.44276965005690455,0.29498661655523356,b'Right Back at Ya (1971-1983)',22050,0.357,0.0,0,-10.922,1,199.831,b'TRAZTWI128F424CF73'
7549,"b'SOUUQYO12A8C13A285'",156069,"b'No Limits'","b'AR9N3N31187B9B87CC'",51.48126,"b'Cardiff'",-3.18067,"b'Hunters'",0.0,342.38649,11,0.011,130.051,4,0.206,"b'Ho Sake To'",0,nan,0.5003517104367703,0.32150497422119517,b'No Limits',22050,0.192,0.0,11,-8.027,1,336.446,b'TRAZUBN128F426F002'
7550,"b'SOOZVPD12AB018A3DF'",752256,"b'Halcyon Times'","b'ARWIN9D1187B98E544'",,"b''",,"b'Jason & The Scorchers'",0.0,252.49914,0,0.836,122.025,4,0.0,"b'Mother Of Greed'",0,0.39200877147130697,0.500510256360053,0.41478386309228343,b'Halcyon Times',22050,0.0,0.0,0,-4.3,1,243.148,b'TRAZUDX12903CA9284'
7551,"b'SOXXODX12A8C13F040'",804889,"b'La vie va si vite (Live)'","b'ARZLCTV1241B9C4D46'",,"b''",,"b'Claire Elzi\xc3\xa8re'",0.0,92.89098,5,0.254,163.066,1,0.0,"b'Les frelons (Live)'",0,nan,0.49823007193913954,0.28872653678340027,b'La vie va si vite (Live)',22050,0.0,0.0,5,-13.4,1,79.702,b'TRAZUFA12903CC0663'
7552,"b'SOKGWST12A8C13971B'",155379,"b'Motley Crue / Rock Legends'","b'AREGV3K1187B9AF614'",,"b'Los Angeles California'",,"b'M\xc3\xb6tley Cr\xc3\xbce'",0.0,248.21506,0,0.809,124.024,4,0.409,"b'Afraid'",1997,nan,0.7242849266433012,0.5013606133308892,b'Motley Crue / Rock Legends',22050,0.408,0.0,0,-5.668,1,228.473,b'TRAZUKY128F426C8BC'
7553,"b'SOTIJLO12AB018066C'",536279,"b'Terra Esperan\xc3\xa7a'","b'AR3N2H11187B98AFBA'",-10.68641,"b'Itabaiana Para\xef\xbf\xbd Brazil'",-37.42475,"b'Sivuca & Camerata Bras\xc3\xadlica'",0.0,220.39465,0,0.632,152.282,4,0.882,"b'A Doce Can\xc3\xa7\xc3\xa3o de N\xc3\xa9lida'",0,nan,0.4796207472295076,0.3243342048085304,b'Terra Esperan\xc3\xa7a',22050,0.595,0.0,0,-15.085,0,214.268,b'TRAZUMV128F930AD43'
7554,"b'SOFMGPZ12A8C1383B1'",248896,"b'Faces'","b'ARC28SN1187B989049'",,"b'United States'",,"b'Greater Vision'",0.0,187.89832,5,0.497,105.06,4,1.0,"b'I Was Blind But Now I See'",0,0.0,0.47696897054239945,0.3582852521807958,b'Faces',22050,0.067,0.0,5,-7.084,1,183.269,b'TRAZUOG128F4259EAA'
7555,"b'SOTMCZC12A6D4FBD74'",59374,"b'Fun With Dick And Jane'","b'ARPWZPV1187FB51DCF'",,"b''",,"b'Theodore Shapiro'",0.0,109.84444,7,0.202,131.409,1,0.0,"b'Gun Pull'",2006,nan,0.4283248207145533,0.33126049430409904,b'Fun With Dick And Jane',22050,4.238,0.0,7,-32.166,1,100.171,b'TRAZURS128F14A1CD2'
7556,"b'SOIQNTY12A6D4F5FE9'",76788,"b'Intercessor'","b'AR21JV01187B999138'",,"b''",,"b'Bill Murk'",0.0,219.14077,7,0.646,126.664,4,0.125,"b'Amazing Grace'",0,0.0,0.1842501468246894,0.0,b'Intercessor',22050,0.204,0.0,7,-9.237,1,211.725,b'TRAZUSD128EF353216'
7557,"b'SOZMZZO12AB0180F1B'",485735,"b'Dans la brume \xc3\xa9lectrique (Bande originale du film)'","b'AR9YV621187B99373E'",,"b''",,"b'Marco Beltrami'",0.0,168.30649,5,0.643,202.578,1,1.0,"b'The Wrapper'",0,0.0,0.594832623751445,0.3786499789617854,b'Dans la brume \xc3\xa9lectrique (Bande originale du film)',22050,4.209,0.0,5,-26.527,1,154.575,b'TRAZUSS128F92FD081'
7558,"b'SOTXWVG12A8C13BDFC'",107873,"b'The Next Generation'","b'ARGJBTS1187FB4273A'",,"b''",,"b'Jere McAllister'",0.0,460.43383,10,0.213,126.319,4,0.504,"b'Let the Music Use You (Next Generation Mix)'",0,nan,0.4316220351586416,0.3070843081171468,b'The Next Generation',22050,0.0,0.0,10,-11.283,0,460.434,b'TRAZUTC128F4290BE3'
7559,"b'SOQKDST12AB017E321'",388185,"b'Narada Decade (The Anniversary Collection)'","b'ARFLBJQ1187B9B928D'",,"b''",,"b'Nando Lauria'",0.0,350.56281,2,0.659,143.212,1,0.0,"b'Sonho (Dream)'",0,nan,0.46258543953973363,0.3096561486972924,b'Narada Decade (The Anniversary Collection)',22050,0.162,0.0,2,-23.172,1,345.054,b'TRAZUUL128F92EBBBF'
7560,"b'SOMMDLC12AB0184BEE'",451199,"b'Mesmerise the Future'","b'ARHDQMJ11F50C4F61E'",,"b''",,"b'Emotion Code'",0.0,594.99057,0,0.923,120.002,4,0.806,"b'Flip Over And Upsidedown'",0,nan,0.31466666909606217,0.2045627112619994,b'Mesmerise the Future',22050,0.38,0.0,0,-6.412,1,576.372,b'TRAZUVG128F930EDC9'
7561,"b'SOEDFSM12AB0187587'",569911,"b'Breathe'","b'ARVNGA71187FB3C107'",,"b'Jackson MS'",,"b'Faith Hill & Tim McGraw'",0.0,252.89098,5,0.348,146.85,4,0.171,"b"Let's Make Love (Album Version)"",1999,nan,0.643544997241215,0.6701061728368459,b'Breathe',22050,0.0,0.0,5,-8.355,1,240.924,b'TRAZUVK12903C9ACBA'
7562,"b'SOPPYJL12A8C1436F7'",566282,"b'West Coast Down Home Blues'","b'ARRWDU31187B9B5656'",38.62774,"b'St. Louis MO'",-90.19951,"b'Jimmy McCracklin'",0.0,179.35628,4,0.377,96.2,7,0.675,"b"Street Loafin' Woman"",0,nan,0.42429413010909,0.3272396060497089,b'West Coast Down Home Blues',22050,0.171,0.0,4,-26.246,0,173.325,b'TRAZUVR128F9306DA9'
7563,"b'SOMULQW12A6D4F6371'",312504,"b'Broken Radio'","b'ARE0OLY1187B9AD19F'",40.79263,"b'Whitestone Queens NY'",-73.80817,"b'Jesse Malin'",0.0,219.19302,4,0.799,129.953,4,0.713,"b'Broken Radio'",2007,0.0,0.7550413499986275,0.4585920249078077,b'Broken Radio',22050,0.999,0.0,4,-7.95,1,205.404,b'TRAZUVU128F42BABF4'
7564,"b'SOYMDFH12A8C13CEEF'",217177,"b'20 Suosikkia / Laula kanssain'","b'ARPTC441187FB3AEBF'",,"b''",,"b'Fredi'",0.0,181.36771,2,0.734,166.555,4,0.0,"b'Tule illoin'",0,nan,0.411875463168056,0.35065113017972693,b'20 Suosikkia / Laula kanssain',22050,4.54,0.0,2,-13.691,1,175.607,b'TRAZUYY128F4280219'
7565,"b'SOZKQWY12A6D4FA5E6'",270088,"b'Live At The Playboy Jazz Festival'","b'AR02IU11187FB513F2'",,"b'New York NY'",,"b'Tito Puente'",0.0,356.41424,8,0.493,135.374,4,0.695,"b'Flight To Jordan'",1998,nan,0.7221052981201719,0.48072478092092114,b'Live At The Playboy Jazz Festival',22050,0.0,0.0,8,-14.445,1,356.414,b'TRAZUZS128F4242F76'
7566,"b'SOFIBPT12A6D4F65E1'",479746,"b'Lost And Found'","b'AR6CLFP1187B9ACB94'",,"b'Sacramento CA'",,"b'Daniel Johnston'",0.0,130.55955,4,0.557,133.142,4,0.807,"b'Rock Around The Christmas Tree'",2006,0.46048484498641545,0.7133221465467205,0.4736131893753991,b'Lost And Found',22050,0.0,0.0,4,-7.324,1,125.544,b'TRAZVEJ128F92EDA77'
7567,"b'SOMLGKF12AB017DF3C'",404997,"b"Pablo Honey (Collector's Edition)"","b'ARH6W4X1187B99274F'",,"b'Oxford UK'",,"b'Radiohead'",0.0,188.31628,7,0.531,115.906,4,0.65,"b'Vegetable (Live)'",1993,0.5874265067023358,0.8999349522317316,0.683658060202375,b"Pablo Honey (Collector's Edition)",22050,2.247,0.0,7,-9.958,1,182.526,b'TRAZVFJ128F9310CE2'
7568,"b'SOWUARL12AC468AC3C'",598158,"b'Rotterdam EP'","b'ARZVZRN1241B9C4B14'",,"b''",,"b'Mister Ries'",0.0,191.7122,8,0.403,150.009,4,0.0,"b'So It Goes'",0,nan,0.4340625074776102,0.22586054445275858,b'Rotterdam EP',22050,0.0,0.0,8,-14.113,1,187.896,b'TRAZVKD12903CE88C1'
7569,"b'SOCQFBK12A6D4F86DB'",35930,"b'The Ultimate Collection'","b'ARUTS6Y1187FB5BDAB'",,"b''",,"b'Twila Paris'",0.0,207.41179,11,0.61,88.618,4,0.933,"b'Come Emmanuel (House Of Worship Album Version)'",0,0.0,0.5599014383805133,0.40123912170697235,b'The Ultimate Collection',22050,0.189,0.0,11,-11.416,1,193.445,b'TRAZVMZ128F1476A87'
7570,"b'SOAMLOF12A6D4F8AE4'",28665,"b'Airport - The Motors Greatest Hits'","b'AROW3XO1187B989E72'",,"b''",,"b'The Motors'",0.0,161.64526,4,0.629,154.167,4,1.0,"b'Love Round The Corner'",0,0.2623089972119452,0.4913702787170684,0.3353221299292441,b'Airport - The Motors Greatest Hits',22050,0.142,0.0,4,-6.433,1,152.224,b'TRAZVOH128F1468F8C'
7571,"b'SOJQLDK12AC468E6C5'",43200,"b'With Fontenella Bass'","b'ARPU5CQ1187FB4469F'",40.71455,"b'New York NY'",-74.00712,"b'Art Ensemble Of Chicago'",0.0,164.77995,0,0.442,121.611,5,0.867,"b'Horn Webb'",0,nan,0.5460293650803792,0.40879000601137166,b'With Fontenella Bass',22050,0.646,0.0,0,-15.339,1,161.071,b'TRAZVSQ12903CF4EBE'
7572,"b'SOVCXUP12AB017E0E6'",451653,"b'Monkey Business'","b'ARJ84561187B993E3E'",,"b''",,"b'Ill Harmonics'",0.0,267.88526,1,0.355,95.954,4,1.0,"b'Contagious'",0,0.21204540548371908,0.5022886815604554,0.3568352205100787,b'Monkey Business',22050,0.0,0.0,1,-8.602,1,253.881,b'TRAZVVL128F930FD4D'
7573,"b'SOANMBZ12AAF3B5204'",383862,"b"Blues Blastin': The Modern Recordings Vol 2"","b'ARRWDU31187B9B5656'",38.62774,"b'St. Louis MO'",-90.19951,"b'Jimmy McCracklin'",0.0,180.87138,10,0.484,147.633,4,1.0,"b"Give My Heart A Break aka You Don't Seem To Understand"",0,0.0,0.42429413010909,0.3272396060497089,b"Blues Blastin': The Modern Recordings Vol 2",22050,0.16,0.0,10,-9.517,1,174.898,b'TRAZVVM128F92E0FEC'
7574,"b'SOVRPJN12A8C1399AE'",204289,"b"The Gang's All Here"","b'ARD2NDU1187B99B615'",,"b'Boston MA'",,"b'Dropkick Murphys'",0.0,158.64118,3,0.056,183.684,4,0.0,"b'Amazing Grace (Album Version)'",1999,0.3659799303062769,0.7930943700816613,0.5684918154445614,b"The Gang's All Here",22050,0.0,0.0,3,-5.232,1,153.815,b'TRAZVVV128F428A033'
7575,"b'SONUSLF12A6D4F7769'",23385,"b'Leona Naess'","b'ARSQW3I1187B9ACD14'",,"b'London England'",,"b'Leona Naess'",0.0,292.88444,4,0.807,129.887,4,0.312,"b'Star Signs'",2003,0.6858496563448943,0.6271852491605759,0.3930157300453095,b'Leona Naess',22050,0.108,0.0,4,-14.507,1,270.431,b'TRAZVYP128F1459AD9'
7576,"b'SOQYKUT12A8C143BC7'",527029,"b'This Will Be The Death Of Us'","b'ARKCYJV1187FB392E9'",,"b'San Francisco CA'",,"b'Set Your Goals'",0.0,185.86077,8,0.523,99.024,4,0.64,"b'summer jam'",2009,0.7084075373965526,0.8239100873585845,0.549749651587439,b'This Will Be The Death Of Us',22050,0.091,0.0,8,-3.242,1,178.84,b'TRAZVZJ128F92EF28A'
7577,"b'SOAYQTC12AB0182A48'",537210,"b'Guitarscapes'","b'AROMMO41187B99F8FF'",38.99792,"b'Colorado'",-105.55096,"b'Jeff Wahl'",0.0,124.682,2,0.047,150.081,3,0.954,"b'India'",2003,0.21204540548371908,0.4351050613097062,0.31591901862184224,b'Guitarscapes',22050,0.113,0.0,2,-25.416,1,113.586,b'TRAZVZX128F930C9A2'
7578,"b'SOMRXYJ12AB0185687'",370146,"b'Invasion Metropolis'","b'AREQFCA1187B991F36'",,"b''",,"b'Solitaire'",0.0,260.70159,9,0.799,120.27,4,0.884,"b'Blue Lights Flashing'",0,0.0,0.5379688186422895,0.3839699656504393,b'Invasion Metropolis',22050,0.0,0.0,9,-5.769,1,260.702,b'TRAZWBZ128F9338D12'
7579,"b'SOMRFYQ12A8C1325B2'",191769,"b"Just A Little Lovin'"","b'ARA3VJJ1187FB3F5A6'",,"b'Quantico VA'",,"b'Shelby Lynne'",0.0,167.07873,4,0.59,100.848,4,0.0,"b'Pretend'",2008,nan,0.6856916490003033,0.5425020961048547,b"Just A Little Lovin'",22050,0.0,0.0,4,-17.514,1,159.144,b'TRAZWDT128F4241B14'
7580,"b'SOMVCFU12A8C141903'",704749,"b'Beatservice Jukebox - Best Of Beatservice Records'","b'ARX0IEI1187FB4FF4B'",60.3907,"b'Bergen Norway'",5.33275,"b'Circular'",0.0,429.29587,0,0.41,91.397,1,0.638,"b'Calm'",0,0.3240586992138468,0.501246444346129,0.35482563880973644,b'Beatservice Jukebox - Best Of Beatservice Records',22050,0.078,0.0,0,-22.786,1,422.65,b'TRAZWEI128F92FD924'
7581,"b'SOXXEJT12A58A7D55E'",144646,"b'Incarceration'","b'ARAALFJ11F4C83DD40'",,"b''",,"b'Bullethole'",0.0,226.66404,1,0.611,168.009,5,0.414,"b'Now I Know'",0,0.0,0.39221594480098787,0.0,b'Incarceration',22050,0.0,0.0,1,-6.001,1,220.671,b'TRAZWFF128F42508A6'
7582,"b'SOTKNLA12AB01826E7'",623979,"b'Live Lounge 4'","b'ARX6TAQ11C8A415850'",40.71455,"b'New York City'",-74.00712,"b'Lady GaGa'",0.0,243.33016,3,0.72,86.499,4,0.147,"b'Poker Face'",2008,nan,0.9392271645908895,0.8384477677951805,b'Live Lounge 4',22050,0.967,0.0,3,-11.323,1,238.91,b'TRAZWGK128F93141E3'
7583,"b'SOWMQNJ12A8AE471EE'",280146,"b'Ten Rounds'","b'AR3AY3R1187FB52CF0'",,"b'Vidor TX'",,"b'Tracy Byrd'",0.0,227.57832,0,0.463,96.068,4,0.463,"b'Just Let Me Be In Love'",2007,0.6645786498461232,0.692975623903996,0.4225074508261564,b'Ten Rounds',22050,2.682,0.0,0,-7.695,0,216.474,b'TRAZWGV128F425DA7C'
7584,"b'SOIPQBF12AB018C890'",716926,"b'Martini Breaks'","b'ARUBDNK11F50C4F28B'",,"b''",,"b'Vrse Murphy'",0.0,234.23955,6,0.059,99.106,4,1.0,"b'Wrong Decision (Instrumental)'",0,nan,0.4391513754413694,0.29966742755216763,b'Martini Breaks',22050,2.276,0.0,6,-12.123,1,227.91,b'TRAZWLK12903CC49A2'
7585,"b'SOWTTOG12A8C13ED7C'",520987,"b'The Dee Jays / Baby Talk - Best of'","b'ARBIXZL12086C11573'",,"b''",,"b'The Dee Jays'",0.0,123.16689,9,0.586,133.974,4,0.0,"b"I'll Never Get Over You"",0,nan,0.33773607169985265,0.19708910133658306,b'The Dee Jays / Baby Talk - Best of',22050,0.458,0.0,9,-5.19,1,116.907,b'TRAZWPP128F92E11A7'
7586,"b'SOUALWG12AB0188588'",591030,"b'IV'","b'ARS94L01187B9AD297'",34.41925,"b'Santa Barbara CA'",-119.69887,"b'Nerf Herder'",0.0,147.43465,7,0.547,135.083,4,0.467,"b'Golfshirt Pt. 2'",0,nan,0.6401515444659934,0.4429928693851349,b'IV',22050,0.0,0.0,7,-6.077,1,134.879,b'TRAZWSN12903CD494F'
7587,"b'SOXMWPM12AB0185A0A'",651506,"b'Kv\xc3\xa4llningsvindar \xc3\x96ver Nordront Land'","b'AR280881187B98BA28'",55.70622,"b'Lund Sweden'",13.1876,"b'YGGDRASIL'",0.0,328.69832,7,0.878,104.186,3,0.928,"b'Nordmark'",0,0.4191258929591558,0.5220082325065756,0.34709810512056916,b'Kv\xc3\xa4llningsvindar \xc3\x96ver Nordront Land',22050,0.282,0.0,7,-7.317,0,312.726,b'TRAZWTT128F935AA16'
7588,"b'SOKQHTW12A6D4F95B3'",40248,"b'Estados'","b'ARDZJ6H1187FB387F2'",,"b''",,"b'Moraes Moreira'",0.0,193.41016,2,0.392,193.99,4,0.712,"b'Ares Populares/Asa Branca'",0,nan,0.4617414933052843,0.3342524740434901,b'Estados',22050,0.23,0.0,2,-12.793,1,191.286,b'TRAZWWP128F147EB03'
7589,"b'SOYMECD12AB0186797'",585535,"b'Tales From The Sick'","b'ARE1N571187B98A47D'",51.50632,"b'London'",-0.12714,"b'Prozak'",0.0,195.42159,0,0.091,200.004,4,0.639,"b'It\x19s Too Late Now'",0,0.5499986371688009,0.6212135105125054,0.37425994009152513,b'Tales From The Sick',22050,0.0,0.0,0,-4.449,0,191.28,b'TRAZXBG12903CC5BF2'
7590,"b'SOEIGCK12A8C13B5D7'",94285,"b'Happy Music: The Best Of The Blackbyrds'","b'ARISYDJ11F43A69EE1'",,"b''",,"b'Blackbyrds'",0.0,325.92934,5,0.061,194.922,7,0.852,"b'Do It_ Fluid'",0,0.7257250534334261,0.395425684751328,0.37854907571974084,b'Happy Music: The Best Of The Blackbyrds',22050,0.188,0.0,5,-7.863,0,307.397,b'TRAZXBO128F429DA70'
7591,"b'SODSHVF12A8AE481D2'",171757,"b'Intoxication'","b'ARTYXQC1187B9ACAB2'",,"b'Kingston Jamaica'",,"b'Shaggy'",0.0,223.4771,9,0.45,99.994,4,0.836,"b'Criteria'",2007,0.4507622416414992,0.7722926474184036,0.5421751655888957,b'Intoxication',22050,0.069,0.0,9,-6.658,1,220.148,b'TRAZXDC128F429874E'
7592,"b'SOLLARE12A8C136DF8'",508115,"b'Hola'","b'ARL3VGT1187FB40E8E'",-34.60852,"b'Buenos Aires.'",-58.37354,"b'Los Fabulosos Cadillacs'",0.0,192.07791,0,0.131,106.798,4,1.0,"b'La Vida'",1999,nan,0.7740371421614921,0.5217266477912379,b'Hola',22050,0.0,0.0,0,-4.537,0,182.34,b'TRAZXNQ128F93351C4'
7593,"b'SOWKBWM12AB01857A4'",804501,"b'Demolition Men Present: Block Tested Hood Approved'","b'ARJRRJZ11F50C47E95'",,"b'New Jersey'",,"b'Big Rich featuring Devo'",0.0,204.43383,1,0.648,94.378,4,0.671,"b'This Is How We Live: Northern Cali'",0,nan,0.7117836809765571,0.40736477371133695,b'Demolition Men Present: Block Tested Hood Approved',22050,0.0,0.0,1,-6.887,1,204.434,b'TRAZXRF12903CBF383'
7594,"b'SOBMUGA12A8C13A751'",157013,"b'...Liest_ Singt Und Macht'","b'ARX7R5Q1187FB5C6B3'",,"b''",,"b'Johann K\xc3\xb6hnich'",0.0,376.05832,1,0.278,124.015,1,0.798,"b'Die Gesellschaft'",0,nan,0.41200019138986715,0.31843689024157384,b'...Liest_ Singt Und Macht',22050,0.0,0.0,1,-15.972,1,368.982,b'TRAZXVB128F4271EF9'
7595,"b'SOWNDMV12AC9072EE7'",601945,"b'I Love Being Single'","b'ARQDHPO1187B9A9F7C'",30.68639,"b'Mobile AL'",-88.05324,"b'Anthony Watson'",0.0,248.29342,2,0.0,120.211,4,0.997,"b'Missing You'",0,nan,0.36843634011686344,0.0,b'I Love Being Single',22050,0.322,0.0,2,-6.941,0,240.657,b'TRAZXYE12903CF3E57'
7596,"b'SOQUEMR12A6D4FAD07'",226013,"b'So Cal Drunks'","b'AR8YV0M1187B99F3E8'",,"b''",,"b'Mix Mob'",0.0,237.45261,9,0.18,90.621,4,0.322,"b"Who's 2 Blame"",0,0.0,0.5254919176075387,0.33353892446888,b'So Cal Drunks',22050,0.0,0.0,9,-9.079,1,234.765,b'TRAZYBC128F4214A10'
7597,"b'SOTGRAB12A6D4FA555'",599583,"b'Toca Me'","b'AR343TM1187B99DEFE'",,"b''",,"b'Flexy'",0.0,241.97179,8,0.089,126.034,4,0.942,"b'Toca Me (Album Version)'",0,nan,0.43992860174580173,0.26559720863236885,b'Toca Me',22050,0.138,0.0,8,-5.779,0,229.222,b'TRAZYET12903CEC75F'
7598,"b'SOFAKTP12A8C13D296'",302144,"b'Greatest Hits'","b'ARLAEJO1187B98DB85'",,"b''",,"b'FU-Schnickens'",0.0,313.80853,6,0.109,90.846,4,0.939,"b'Visions (20/20)'",1994,0.5033812362063191,0.5126871313265208,0.370628891638349,b'Greatest Hits',22050,7.163,0.0,6,-11.041,1,291.59,b'TRAZYFD128F42A0A51'
7599,"b'SOHKTJX12AB0185A8D'",420159,"b"George Phang: Power House Selector's Choice Vol. 2"","b'ARIRD6J1187FB5A98C'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Sugar Minott'",0.0,206.78485,1,0.01,152.91,4,0.071,"b'A True'",1984,0.30416950343527516,0.6069757372185262,0.38628965124618425,b"George Phang: Power House Selector's Choice Vol. 2",22050,0.09,0.0,1,-7.651,1,199.599,b'TRAZYFP128F9336BD6'
7600,"b'SOYPEPK12A8C141727'",174801,"b'Birmingham Jubilee Singers Vol. 2 (1927-1930)'","b'ARJSGPI1241B9C8855'",,"b''",,"b'Birmingham Jubilee Singers'",0.0,200.17587,1,0.381,90.942,1,0.0,"b"Rollin' Down To Jordan"",0,nan,0.3383701545262613,0.0,b'Birmingham Jubilee Singers Vol. 2 (1927-1930)',22050,0.479,0.0,1,-17.839,1,192.853,b'TRAZYHO128F42A0478'
7601,"b'SOQLWTW12A8C13EA1F'",308132,"b'Christos Dantis Best'","b'AROGWRA122988FEE45'",,"b''",,"b'Christos Dantis'",0.0,128.83546,11,0.445,166.138,4,0.315,"b'24.000 Baci'",0,nan,0.48075227616853805,0.41759331728140514,b'Christos Dantis Best',22050,0.246,0.0,11,-7.604,0,125.103,b'TRAZYJO128F42AF4B5'
7602,"b'SOUXUTH12A58A79E1F'",596444,"b'Legend Of The World'","b'AR31D7E1187FB3BC62'",27.10442,"b'Venus'",-81.33231,"b'Valient Thorr'",0.0,200.64608,1,0.392,91.858,4,0.764,"b'Problem Solver'",2006,nan,0.7650490976329131,0.4222451667971869,b'Legend Of The World',22050,0.177,0.0,1,-6.641,0,196.243,b'TRAZYQF12903CE3DA5'
7603,"b'SOZXJQK12AB018547A'",559847,"b'The Murderess Metal Road Show'","b'AR8FMEN1187FB4A657'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Lizzy Borden'",0.0,234.91873,9,0.095,145.883,7,0.387,"b'Psychopath'",1985,nan,0.6098197611515211,0.4199679357708968,b'The Murderess Metal Road Show',22050,0.0,0.0,9,-8.38,1,234.919,b'TRAZYQU128F934AC32'
7604,"b'SOQZBVF12A8C13813A'",292257,"b'All City (Clean)'","b'ARGFFF91187FB4FA62'",,"b'Long Island NY'",,"b'Northern State'",0.0,208.09098,6,0.248,129.352,5,0.659,"b'Last Night'",2004,0.4348380902608562,0.686862470835556,0.4142926792346371,b'All City (Clean)',22050,0.09,0.0,6,-7.492,1,189.829,b'TRAZYVR128F4280A24'
7605,"b'SOFUPPL12A8C143A06'",312984,"b"Flyin' High"","b'ARMTE8E1187FB5ACC2'",32.96197,"b'Haynesville LA'",-93.13913,"b'Johnny Copeland'",0.0,305.6322,4,0.376,120.765,3,1.0,"b'Circumstances'",0,0.0,0.4961288946289526,0.3366459371470681,b"Flyin' High",22050,0.568,0.0,4,-11.61,0,297.378,b'TRAZYWB128F92C3AC0'
7606,"b'SOFDVPO12A6D4F703C'",22390,"b'Classic Brenda Lee - The Universal Masters Collection'","b'ARGKD4W1187B990E04'",33.71197,"b'Lithonia GA'",-84.10599,"b'Brenda Lee'",0.0,151.03955,7,0.215,107.073,3,0.666,"b'Everybody Loves Me But You'",1995,0.5054873431493758,0.6693715019351177,0.5669124072815322,b'Classic Brenda Lee - The Universal Masters Collection',22050,0.55,0.0,7,-15.603,1,143.47,b'TRAZYYE128F1456A0E'
7607,"b'SOGKJVN12A6D4F7C75'",27683,"b'Patience Dabany'","b'AR3UJPY1187FB5017B'",34.05349,"b'Libreville Gabon; Los Angeles CA US'",-118.24532,"b'Patience Dabany'",0.0,369.162,5,0.712,124.293,4,1.0,"b'Abagui Alobi'",1994,nan,0.05065677311382499,0.0,b'Patience Dabany',22050,0.357,0.0,5,-10.672,1,359.416,b'TRAZYZQ128F146653D'
7608,"b'SOEKOOF12A8C145EBD'",477587,"b'Interior'","b'AREMPZG1187B99D246'",,"b''",,"b'Marcio Faraco'",0.0,293.43302,0,0.764,134.777,4,0.565,"b'Sarapatel Humano'",2002,0.21508031850922793,0.5129564207175173,0.3355479132981466,b'Interior',22050,0.0,0.0,0,-13.485,1,288.938,b'TRAZYZQ128F92E7FDA'
7609,"b'SOQATPT12AB0189A22'",417678,"b'Zoukolexion_ vol. 1'","b'ARJQ8WU1187FB37FCD'",,"b''",,"b'Patrick Saint-Eloi'",0.0,199.05261,9,1.0,106.633,3,0.769,"b'Mo lanmou'",0,nan,0.3018675937742225,0.3912221812323105,b'Zoukolexion_ vol. 1',22050,0.246,0.0,9,-10.797,1,189.411,b'TRAZZAY128F9330067'
7610,"b'SODFGNK12AB0184C02'",417762,"b'Je D\xc3\xa9teste Le Rap Fran\xc3\xa7ais'","b'ARPWJAM11F4C846DF4'",,"b''",,"b'Akissa'",0.0,253.70077,11,0.553,112.864,5,0.928,"b'Le Vivre Pour Le Croire'",0,0.0,0.5335143014619284,0.39185882843867803,b'Je D\xc3\xa9teste Le Rap Fran\xc3\xa7ais',22050,6.606,0.0,11,-5.805,1,248.419,b'TRAZZFT128F9330615'
7611,"b'SOZMQND12A58A7DBE1'",301586,"b'Sing Me Something Sentimental'","b'AR223M11187B9ADDD6'",33.53858,"b'Glendale AZ'",-112.18628,"b'Marty Robbins'",0.0,181.41995,4,0.893,119.324,4,0.868,"b'A Castle In The Sky'",0,nan,0.609896793188508,0.4790459909954432,b'Sing Me Something Sentimental',22050,0.206,0.0,4,-10.427,1,172.71,b'TRAZZIP128F429BF42'
7612,"b'SOXMMST12AB017F420'",16168,"b'Gold'","b'ARWC1WN1187FB516CE'",,"b''",,"b'Eric B. & Rakim'",0.0,335.01995,10,0.0,219.94,7,0.168,"b'Follow The Leader'",1988,nan,0.625190484531311,0.5009463756707355,b'Gold',22050,0.27,0.0,10,-9.406,0,325.619,b'TRAZZLJ128E07945F2'
7613,"b'SOPQXKA12AB01861CA'",350410,"b'Jazz Impressions'","b'AR1RHCO1187B9AF0BF'",37.77916,"b'San Francisco CA'",-122.42005,"b'Vince Guaraldi'",0.0,270.75873,5,0.143,74.255,1,0.338,"b'Room At The Bottom'",1964,0.37598430150044215,0.5781036297198625,0.4148926124367487,b'Jazz Impressions',22050,0.241,0.0,5,-24.669,1,264.533,b'TRAZZON128F930D2DC'
